country,deleted,description,effective_date,end_date,form_name_classification,legacy_return_name,major,minor,preview_image,purpose,region,revision,scope_level_guess,status,tax_form_code,tax_form_name
US,False,Jefferson (County) Local Sellers Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALJEFFERSONCOUNTYUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6a23e049-57be-4404-a781-1fa3c8c7740c.png,,AL,45,likely_local,PRODUCTION,USALJEFFERSONCOUNTYUSE,AL Jefferson County Sellers Use
US,False,Education Sales Tax Report,2012-12-01T00:00:00,2017-07-31T00:00:00,descriptive_state_level_label,ALJEFFERSONEDU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e5d3e253-9899-4700-bb35-f6cefc538236.png,,AL,1,likely_state_or_province_level,PRODUCTION,USALJEFFERSONEDU,AL Jefferson Education Sales
US,False,Sales and Use Tax Report,2010-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALLAKEVIEW,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/572d1888-65e3-4583-bf49-a64017e49430.png,,AL,3,likely_state_or_province_level,PRODUCTION,USALLAKEVIEW,AL Lake View
US,False,Sales and Use Tax Return,2015-11-01T00:00:00,2018-06-30T00:00:00,descriptive_state_level_label,ALLEEDS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/efc57f1b-759f-413c-af7f-534905e0ac76.png,,AL,6,likely_state_or_province_level,PRODUCTION,USALLEEDS,AL Leeds
US,False,Lincoln (City) Local Sales & Use Tax Return,2025-10-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALLINCOLN,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d05a8770-7739-47d4-a067-888d22047632.png,,AL,19,likely_state_or_province_level,PRODUCTION,USALLINCOLN,AL Lincoln
US,False,Littleville Rental Tax Form,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALLITTLEVILLERENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0bf05b4a-13f7-48ed-be88-a339b2f2e328.png,,AL,2,likely_state_or_province_level,PRODUCTION,USALLITTLEVILLERENTAL,AL Littleville Rental Sales
US,False,Madison (City) Local Sales & Use Tax Report,2019-08-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMADISONCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/217e2b79-3282-45e9-ba3c-37384c0ae740.png,,AL,32,likely_local,PRODUCTION,USALMADISONCITY,AL Madison City
US,False,Rental Tax Return,2019-08-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMADISONCITYRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/de88d638-94f8-4697-a253-ee21224c82bf.png,,AL,19,likely_local,PRODUCTION,USALMADISONCITYRENTAL,AL Madison City Rental
US,False,"Madison (County) Local Sales, Use, & Rental Tax Return",2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMADISONCOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f5b86bb0-a861-48a2-ae98-f3b6289f5182.png,,AL,45,likely_local,PRODUCTION,USALMADISONCOUNTY,AL Madison County
US,False,Leasing Tax Return,2010-05-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALMARIONLEASING,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/44ce5e4b-31fc-4cee-8f1b-c70ea9859c29.png,,AL,7,likely_state_or_province_level,PRODUCTION,USALMARIONLEASING,AL Marion Leasing
US,False,Tax Report,2010-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMILLBROOKCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b7eacd4e-a6c7-4868-b9b8-83642e7b3c66.png,,AL,3,likely_local,PRODUCTION,USALMILLBROOKCITY,AL Millbrook City
US,False,Food & Beverage Tax Return,2017-02-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMOBILECITYFOOD,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6b58a0e6-9075-471b-8b20-9f0fef751e56.png,,AL,1,likely_local,PRODUCTION,USALMOBILECITYFOOD,AL Mobile City Food
US,False,Mobile (City) Local Leasing or Rental Tax Return,2013-10-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMOBILECITYRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/077cab80-3edc-4d33-ba6c-654351696773.png,,AL,16,likely_local,PRODUCTION,USALMOBILECITYRENTAL,AL Mobile City Rental
US,False,Mobile (City) Local Sales & Use Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMOBILECITYSALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/da1614f4-7e7f-463b-a3a7-788e97a7d4f7.png,,AL,29,likely_local,PRODUCTION,USALMOBILECITYSALES,AL Mobile City Sales
US,False,Mobile (City) Local Sellers Use Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMOBILECITYUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/83aca791-779c-4096-b57e-473be5f7adff.png,,AL,25,likely_local,PRODUCTION,USALMOBILECITYUSE,AL Mobile City Use
US,False,Mobile (County) Local Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMOBILECOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/37db5139-1c59-4325-88f4-c001b597b013.png,,AL,30,likely_local,PRODUCTION,USALMOBILECOUNTY,AL Mobile County
US,False,"Montgomery (City) Local Sales, Seller's Use, Consumer's Use Tax Return",2023-08-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMONTGOMERYCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d42b6054-19b5-4102-a25d-230637eb5930.png,,AL,53,likely_local,PRODUCTION,USALMONTGOMERYCITY,AL Montgomery City
US,False,Montgomery (City) Local Rental Tax Return,2022-09-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMONTGOMERYCITYRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/cbc7a935-9b28-49da-a921-a66eb82e9667.png,,AL,21,likely_local,PRODUCTION,USALMONTGOMERYCITYRENTAL,AL Montgomery City Rental
US,False,"Montgomery (County) Local Sales, Seller's Use, Consumer's Use Tax Return",2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMONTGOMERYCOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8803f2ac-8406-4651-887d-904675c54347.png,,AL,25,likely_local,PRODUCTION,USALMONTGOMERYCOUNTY,AL Montgomery County
US,False,Montgomery County Rental Tax Sales Return,2018-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMONTGOMERYCOUNTYRENTALSALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e05c3b5a-ac54-4410-9516-f7f7158fddd0.png,,AL,5,likely_local,PRODUCTION,USALMONTGOMERYCOUNTYRENTALSALES,AL Montgomery County Rental Sales
US,False,"Montgomery (City) Police Jurisdiction Sales, Seller's Use, & Consumer's Use Form",2023-07-01T00:00:00,9999-12-31T00:00:00,descriptive_or_internal_label,ALMONTGOMERYPJ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6768c881-861a-4883-9163-6bf0f3cdd4f9.png,,AL,35,likely_state_or_province_level,PRODUCTION,USALMONTGOMERYPJ,AL Montgomery PJ
US,False,Rental Tax Return,2010-05-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALMOODYRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c84ef9e2-28d2-4d4c-b549-74948b6e60cc.png,,AL,15,likely_state_or_province_level,PRODUCTION,USALMOODYRENTAL,AL Moody Rental
US,False,Morgan (County) Local Sales & Sellers Use Tax Form,2020-05-01T00:00:00,2023-12-31T00:00:00,descriptive_local_label,ALMORGANCOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9ad9e061-f416-45b5-a607-af7f6381ca0f.png,,AL,32,likely_local,PRODUCTION,USALMORGANCOUNTY,AL Morgan County
US,False,Morgan (County) Local Consumer Use Tax Form,2020-05-01T00:00:00,2023-12-31T00:00:00,descriptive_local_label,ALMORGANCOUNTYCU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6e190730-e61f-4afe-bda2-d6566f650a18.png,,AL,36,likely_local,PRODUCTION,USALMORGANCOUNTYCU,AL Morgan County Consumers Use
US,False,"Mountain Brook (City) Local Sales, Rental/Lease, Lodging, Liquor, Use, & Wine Tax Report",2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALMOUNTAINBROOKCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c308a836-5664-417c-ae2e-99f5a8e58154.png,,AL,34,likely_local,PRODUCTION,USALMOUNTAINBROOKCITY,AL Mountainbrook City
US,False,Nauvoo (City) Local Gross Receipts Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALNAUVOOCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e174bc61-dcca-45ed-9a4e-0ab2d3bfbc08.png,,AL,24,likely_local,PRODUCTION,USALNAUVOOCITY,AL Nauvoo City
US,False,"Northport (City) Local Sales, Use, & Rental Tax Return",2022-09-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALNORTHPORT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8da4089c-b394-42b5-b937-38e64e5b3d92.png,,AL,32,likely_state_or_province_level,PRODUCTION,USALNORTHPORT,AL Northport
US,False,Rental Tax Return,2010-05-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALOPELIKARENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c0f1f88a-7a5a-4c77-b8b5-62ebfc0ea16f.png,,AL,0,likely_state_or_province_level,PRODUCTION,USALOPELIKARENTAL,AL Opelika Rental
US,False,Orange Beach (City) Local Tax Return,2023-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALORANGEBEACHCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/288342df-f80b-4e99-b95f-70f7d95f5451.png,,AL,39,likely_local,PRODUCTION,USALORANGEBEACHCITY,AL Orange Beach City
US,False,"Pelham (City) Local Sales, Sellers Use, Consumers Use, & Rental Tax Report",2024-06-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALPELHAMCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/dea1546d-35a3-4a1b-800d-07b830fd865b.png,,AL,41,likely_local,PRODUCTION,USALPELHAMCITY,AL Pelham City
US,False,"Pell City (City) Local Sales, Use, Lease Rental, & Liquor Tax Report",2025-04-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALPELLCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/97185392-6955-461a-abd2-8047dd185813.png,,AL,34,likely_local,PRODUCTION,USALPELLCITY,AL Pell City
US,False,Piedmont (City) Local Sales & Use Tax Report,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALPIEDMONTCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/85381e7f-31ab-4854-8cb8-08b13cfb102a.png,,AL,26,likely_local,PRODUCTION,USALPIEDMONTCITY,AL Piedmont City
US,False,"Prattville (City) Local Sales, Use, Rental, Lodging, Gas, & Liquor Tax Report",2023-10-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALPRATTVILLECITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/084763b3-34db-4489-bb52-954c5ed8e352.png,,AL,34,likely_local,PRODUCTION,USALPRATTVILLECITY,AL Prattville City
US,False,"Priceville (City) Local Sales, Sellers Use, & Consumer Use Tax Form",2020-05-01T00:00:00,2023-12-31T00:00:00,descriptive_state_level_label,ALPRICEVILLE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d60ad2e7-9f9c-4755-92cb-c3d9b048d880.png,,AL,24,likely_state_or_province_level,PRODUCTION,USALPRICEVILLE,AL Priceville
US,False,Sales and Use Tax Report,2010-01-01T00:00:00,2011-09-30T00:00:00,descriptive_state_level_label,ALRANBURNE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/da64a2bd-116c-46c3-98f9-96278989783c.png,,AL,3,likely_state_or_province_level,PRODUCTION,USALRANBURNE,AL Ranburne
US,False,"Robertsdale (City) Local Sales, Use, & Rental Tax Report",2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALROBERTSDALECITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/945af902-6b71-462e-b144-5b57c0c7c511.png,,AL,21,likely_local,PRODUCTION,USALROBERTSDALECITY,AL Robertsdale City
US,False,Sales and Use Tax Report,2019-01-01T00:00:00,2019-12-31T00:00:00,descriptive_state_level_label,ALSECTION,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/552be4f0-59ef-4087-8b06-9b53ad5fbe98.png,,AL,11,likely_state_or_province_level,PRODUCTION,USALSECTION,AL Section
US,False,Police Jurisdiction Sales and Use Tax Report,2019-01-01T00:00:00,2019-12-31T00:00:00,descriptive_state_level_label,ALSECTIONPJ,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4b64a044-d22c-47e2-afbc-c01af7590f6f.png,,AL,9,likely_state_or_province_level,PRODUCTION,USALSECTIONPJ,AL Section PJ
US,False,"Shelby (County) Local Sales, Use, Rental, Lodging, & Tobacco Tax Return",2024-04-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALSHELBYCOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/52c9130f-1f93-4acc-9fe5-2e985d3b4467.png,,AL,51,likely_local,PRODUCTION,USALSHELBYCOUNTY,AL Shelby County
US,False,STACS Combined Report (STACS-administered local tax),2026-02-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALSTACSCOMBINED,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ad29d371-89cc-400d-8016-3532272c1860.png,,AL,54,likely_state_or_province_level,PRODUCTION,USALSTACSCOMBINED,AL STACS Combined
US,False,St. Clair (County) Local Tax Return,2024-10-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALSTCLAIRCOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/f603b139-db37-4a0e-a55b-59408b8b332e.png,,AL,40,likely_local,PRODUCTION,USALSTCLAIRCOUNTY,AL St Clair County
US,False,Alabama State Consumers Use Tax Return,2025-09-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ALSU2610,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5fcf5cce-35a0-4ebc-82fa-1efca509c994.png,,AL,10,likely_state_or_province_level,PRODUCTION,USALSU2610,AL 2610
US,False,Talladega (City) Local Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALTALLADEGA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e4caa4b3-47a0-42b5-af35-9e105bc92e5f.png,,AL,26,likely_state_or_province_level,PRODUCTION,USALTALLADEGA,AL Talladega
US,False,"Trinity (City) Local Sales, Sellers Use, Consumer Use Tax Form",2020-05-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALTRINITYCITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7352af07-8d7a-4fea-b8d1-efd0004793d3.png,,AL,39,likely_local,PRODUCTION,USALTRINITYCITY,AL Trinity City
US,False,Rental Tax Return,2019-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALTRUSSVILLE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/155373c0-7f2d-4ee2-bbd5-2ca6cec59ecb.png,,AL,22,likely_state_or_province_level,PRODUCTION,USALTRUSSVILLE,AL Trussville Rental
US,False,Tuscaloosa (City) Local Sales Tax Report,2025-06-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALTUSCALOOSACITY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4eb3f884-5bfb-4b60-9874-c6f91cedf349.png,,AL,34,likely_local,PRODUCTION,USALTUSCALOOSACITY,AL Tuscaloosa City Sales
US,False,Rental-Tangible Property Tax Report,2025-06-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALTUSCALOOSACITYRENTAL,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8d9817b6-1f84-495c-bb2d-624b74b60e33.png,,AL,24,likely_local,PRODUCTION,USALTUSCALOOSACITYRENTAL,AL Tuscaloosa City Rental
US,False,Sellers Use Tax Report,2019-10-01T00:00:00,2019-12-31T00:00:00,descriptive_local_label,ALTUSCALOOSACITYSU,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0cf6bbbb-70c0-45de-9d3a-adf0748216af.png,,AL,10,likely_local,PRODUCTION,USALTUSCALOOSACITYSU,AL Tuscaloosa City Sellers Use
US,False,Tuscaloosa (City) Local Use Tax Report,2023-02-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALTUSCALOOSACITYUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0a54fea1-2187-47cc-a641-bf79626565b1.png,,AL,31,likely_local,PRODUCTION,USALTUSCALOOSACITYUSE,AL Tuscaloosa City Use
US,False,Tuscaloosa (County) Local Sales Tax Return,2025-11-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALTUSCALOOSACOUNTYSALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/d3c5cd82-c877-4d61-aa97-ec89d129158d.png,,AL,32,likely_local,PRODUCTION,USALTUSCALOOSACOUNTYSALES,AL Tuscaloosa County Sales
US,False,Tuscaloosa (County) Local Use Tax Return,2025-11-01T00:00:00,9999-12-31T00:00:00,descriptive_local_label,ALTUSCALOOSACOUNTYUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ae4d87f6-b4e2-4fb0-b297-265790d3e059.png,,AL,26,likely_local,PRODUCTION,USALTUSCALOOSACOUNTYUSE,AL Tuscaloosa County Use
US,False,Sales and Use Tax Return,2015-01-01T00:00:00,2015-01-31T00:00:00,descriptive_local_label,ALWALKERCOUNTY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0ba13e36-46c3-47c1-9e2e-c03c318f8fdb.png,,AL,2,likely_local,PRODUCTION,USALWALKERCOUNTY,AL Walker County
US,False,Weaver (City) Local Sales Tax Report,2021-09-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALWEAVERSALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7ad977a4-6d37-4ae3-b222-056fa5c6fe6a.png,,AL,30,likely_state_or_province_level,PRODUCTION,USALWEAVERSALES,AL Weaver Sales
US,False,Weaver (City) Local Sellers & Consumers Use Tax Report,2022-06-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ALWEAVERUSE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a66c9155-5109-4071-9f3f-c105649f3e5a.png,,AL,20,likely_state_or_province_level,PRODUCTION,USALWEAVERUSE,AL Weaver Use
US,False,Arkansas Excise Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ARET1,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e20aba60-cdf4-458f-8e34-90510026f073.png,,AR,210,likely_state_or_province_level,PRODUCTION,USARET1,AR ET1
US,False,Sales Tax - 1st Monthly Prepayment,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ARFIRSTPREPAY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3729030b-a5cb-43d3-b260-6c7f0352062f.png,,AR,3,likely_state_or_province_level,PRODUCTION,USARFIRSTPREPAY,AR Sales 1st Prepay
US,False,Sales Tax - 2nd Monthly Prepayment,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ARSECONDPREPAY,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/cb5f1da1-3730-40d8-8cd8-b7b8d63a3248.png,,AR,2,likely_state_or_province_level,PRODUCTION,USARSECONDPREPAY,AR Sales 2nd Prepay
US,False,SST Electronic Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,ARSER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ff41e382-c720-445d-ba30-294429b4094a.png,,AR,157,likely_state_or_province_level,PRODUCTION,USARSER,AR SER
US,False,Privilege (Sales) Tax Return for city of Apache Junction,2015-04-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZAPACHEJUNCTION,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/72303968-352f-4e01-b0aa-f1bf52e1b822.png,,AZ,5,likely_state_or_province_level,PRODUCTION,USAZAPACHEJUNCTION,AZ Apache Junction
US,False,Privilege (Sales) and Use Tax Return,2014-12-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZAVONDALE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8254efaa-1340-4689-9488-a67da70ac8dd.png,,AZ,5,likely_state_or_province_level,PRODUCTION,USAZAVONDALE,AZ Avondale
US,False,Transaction Privilege (Sales) and Use Tax Return,2015-12-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZCHANDLER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4e6f68bf-e0ba-4d34-bde1-115db80de02b.png,,AZ,5,likely_state_or_province_level,PRODUCTION,USAZCHANDLER,AZ Chandler
US,False,AZ Colorado River Indian Tribes Tax Return,2025-07-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AZCORIVER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9e2a6b0c-7d00-40b9-8d19-caf97f4b9cd0.png,,AZ,11,likely_state_or_province_level,PRODUCTION,USAZCORIVER,AZ Colorado River Indian Tribes Return
US,False,Tobacco Product Sales Information Return,1900-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AZCORIVERTOBACCO,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/82179e34-2db8-4be9-b6eb-3d0264a93c3f.png,,AZ,8,likely_state_or_province_level,PRODUCTION,USAZCORIVERTOBACCO,AZ Colorado River Indian Tribes Tobacco Return
US,False,Privilege (Sales) and Use Tax Return,2016-04-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZDOUGLAS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/804254f8-fefc-46b9-b65d-eb7b0262618c.png,,AZ,4,likely_state_or_province_level,PRODUCTION,USAZDOUGLAS,AZ Douglas
US,False,Transaction Privilege (Sales) Tax Return,2016-01-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZFLAGSTAFF,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5b29ad45-2f77-464e-9e2d-bc6f30d03824.png,,AZ,3,likely_state_or_province_level,PRODUCTION,USAZFLAGSTAFF,AZ Flagstaff
US,False,Gila River Community Sales Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AZGILARIVER,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/54716aa8-636b-4b43-8ab8-e2eae8af2c3a.png,,AZ,11,likely_state_or_province_level,PRODUCTION,USAZGILARIVER,AZ Gila River
US,False,Transaction Privilege (Sales) and Use Tax Return,2015-12-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZGLENDALE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/66bdf7f6-2c36-47b1-ae75-2f80b9a290e3.png,,AZ,7,likely_state_or_province_level,PRODUCTION,USAZGLENDALE,AZ Glendale
US,False,Transaction Privilege and Use Tax Report,2023-08-01T00:00:00,9999-12-31T00:00:00,descriptive_state_level_label,AZKAYENTA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ddbedf2e-46cc-49b5-ae08-491a2d733bf6.png,,AZ,14,likely_state_or_province_level,PRODUCTION,USAZKAYENTA,AZ Kayenta
US,False,Transaction Privilege and Use Tax Return,2009-06-01T00:00:00,2016-12-31T00:00:00,descriptive_state_level_label,AZMESA,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/4de94cde-8885-4dc9-8385-c5a05b535c71.png,,AZ,5,likely_state_or_province_level,PRODUCTION,USAZMESA,AZ Mesa
