country,deleted,description,effective_date,end_date,form_name_classification,legacy_return_name,major,minor,preview_image,purpose,region,revision,scope_level_guess,status,tax_form_code,tax_form_name
US,False,Prepayment Form for Sales and Use Tax Filers,2010-09-01T00:00:00,2018-12-31T00:00:00,likely_official_or_near_official,CABOE1150,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bdbe58c3-c0f4-449f-a928-e5264a164471.png,,CA,2,likely_state_or_province_level,PRODUCTION,USCABOE1150,CA BOE 1150
US,False,"State, Local, and District Sales and Use Tax Return",2017-10-01T00:00:00,2017-12-31T00:00:00,likely_official_or_near_official,CABOE401A2,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1aef63a9-bb05-438c-b260-398cbaad94f2.png,,CA,99,likely_state_or_province_level,PRODUCTION,USCABOE401A2,CA BOE 401 A2
US,False,"State, Local, and District Sales and Use Tax Return with Schedule C",2017-10-01T00:00:00,2017-12-31T00:00:00,likely_official_or_near_official,CABOE401A2OUTLET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c68c5f8f-23e6-484e-b0f2-2ab75fae1124.png,,CA,74,likely_state_or_province_level,PRODUCTION,USCABOE401A2OUTLET,CA BOE 401 A2 Outlet
US,False,"State, Local, and District Sales and Use Tax Return- Split",2017-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CABOE401A2SPLIT,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0b6ed6fa-2491-441f-ac1d-371e92b7cc4f.png,,CA,11,likely_state_or_province_level,PRODUCTION,USCABOE401A2SPLIT,CA BOE 401 A2 Split
US,False,Schedule F - Detailed Allocation by City of 1% Combined Rate,2016-11-01T00:00:00,2018-03-31T00:00:00,likely_official_or_near_official,CABOE531F,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6a01c709-f530-4118-875e-b157223db12d.png,,CA,3,likely_state_or_province_level,PRODUCTION,USCABOE531F,CA BOE 531 F
US,False,"State, Local, and District Sales and Use Tax Return",2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CACDTFA401A2,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e638c0ef-26ad-4cd6-a528-260388c5cdab.png,,CA,375,likely_state_or_province_level,PRODUCTION,USCACDTFA401A2,CA CDTFA 401 A2
US,False,"State, Local, and District Sales and Use Tax Return with Schedule C",2025-04-01T00:00:00,2025-06-30T00:00:00,likely_official_or_near_official,CACDTFA401A2OUTLET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/536f3ff7-c49f-420f-bfda-58564f706fec.png,,CA,295,likely_state_or_province_level,PRODUCTION,USCACDTFA401A2OUTLET,CA CDTFA 401 A2 OUTLET
US,False,"State, Local, and District Consumer Use Tax Return",2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CACDTFA401E,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/24e51ca8-a241-4cc0-a46a-dc7a2adc680d.png,,CA,196,likely_state_or_province_level,PRODUCTION,USCACDTFA401E,CA CDTFA 401 E
US,False,Schedule H -  Detailed Allocation by City of 1% Combined Rate,2018-01-01T00:00:00,2018-03-31T00:00:00,likely_official_or_near_official,CACDTFA531H,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/050022e3-69d1-42bc-8db5-a4bdf4c3f398.png,,CA,2,likely_state_or_province_level,PRODUCTION,USCACDTFA531H,CA CDTFA 531 H
US,False,Colorado Retail Sales Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0100,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b2b45744-6a43-4983-a3f1-5a8576b57fd0.png,,CO,140,likely_state_or_province_level,PRODUCTION,USCODR0100,CO DR0100
US,False,Colorado Retail Sales Tax Return for Outlets,2016-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0100CS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/78525aa0-3360-4c0b-9e49-22e38b92d349.png,,CO,343,likely_state_or_province_level,PRODUCTION,USCODR0100CS,CO DR 0100 for Outlets
US,False,Retailer's Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0173,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/2a7e8367-9b12-43a3-89cc-fd54e1a0c43d.png,,CO,94,likely_state_or_province_level,PRODUCTION,USCODR0173,CO DR 0173
US,False,Consumer Use Tax Return,2025-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR0252,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fdfdf2ef-30c2-457d-976a-3f650ee8007f.png,,CO,42,likely_state_or_province_level,PRODUCTION,USCODR0252,CO DR 0252
US,False,Colorado Retail Fee Delivery Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CODR1786,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/44ce03b7-9741-4634-8ac8-384e46fee4fc.png,,CO,20,likely_state_or_province_level,PRODUCTION,USCODR1786,CO DR 1786
US,False,Sales and Use Tax Return,2022-02-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,CTOS114,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fee48fc6-f910-40c9-a287-2570bd3ed1d0.png,,CT,100,likely_state_or_province_level,PRODUCTION,USCTOS114,CT OS 114
US,False,Sales and Use Tax Return,2025-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,DCFR800,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/92d54753-864f-4d47-91a0-4ee620c1ab95.png,,DC,37,likely_state_or_province_level,PRODUCTION,USDCFR800,DC FR 800
US,False,Sales and Use Tax Annual Return,2020-01-01T00:00:00,2022-10-31T00:00:00,likely_official_or_near_official,DCFR800A,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/8acb7962-96ad-4680-a8d6-ee5572df25d5.png,,DC,34,likely_state_or_province_level,PRODUCTION,USDCFR800A,DC FR 800A
US,False,Sales and Use Tax Monthly Return,2019-10-01T00:00:00,2022-10-31T00:00:00,likely_official_or_near_official,DCFR800M,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/04795bee-2641-4522-b7a4-97f1ce1da678.png,,DC,40,likely_state_or_province_level,PRODUCTION,USDCFR800M,DC FR 800M
US,False,Sales and Use Tax Quarterly Return,2019-10-01T00:00:00,2022-10-31T00:00:00,likely_official_or_near_official,DCFR800Q,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/fc728aae-7075-43b5-8d7c-46db22cbca5d.png,,DC,31,likely_state_or_province_level,PRODUCTION,USDCFR800Q,DC FR 800Q
US,False,Monthly Gross Receipts Tax Return,2016-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,DELM29501,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9d246627-ddf9-409c-a55c-f09f2aed4aed.png,,DE,16,likely_state_or_province_level,PRODUCTION,USDELM29501,DE LM2  9501
US,False,Quarterly Gross Receipts Tax Return,2016-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,DELQ29501,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/e82b78f5-7ee1-44c2-adbc-5d86385a4c73.png,,DE,15,likely_state_or_province_level,PRODUCTION,USDELQ29501,DE LQ2 9501
US,False,Division of Revenue Contractors Gross Receipts Tax Return- Quarterly,2016-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,DELQ39501Q,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/093056fe-d571-4399-949b-0d7eb04f65ac.png,,DE,9,likely_state_or_province_level,PRODUCTION,USDELQ39501Q,DE LQ3 9501Q
US,False,Gross Receipts Tax Return Form -  LQ7 0601 - MV 603 Lessor,1900-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,DELQ70601LESSOR,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b14147c6-e9bb-4565-9174-1e0b9f46c482.png,,DE,9,likely_state_or_province_level,PRODUCTION,USDELQ70601LESSOR,DE LQ7 0601 LESSOR
US,False,Gross Receipts Tax Return Form LQ8 0601 - MV 613 Lessee,1900-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,DELQ80601LESSEE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/38f0d727-b05b-40ce-b4ff-0f81196300ce.png,,DE,6,likely_state_or_province_level,PRODUCTION,USDELQ80601LESSEE,DE LQ8 0601 LESSEE
US,False,Sales and Use Tax Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,FLDR15,2,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/6321fb2e-46f0-4e92-9b62-b20c0100377d.png,,FL,172,likely_state_or_province_level,PRODUCTION,USFLDR15,FL DR15
US,False,Solid Waste and Surcharge Return,2018-06-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,FLDR15SW,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/a488cb52-90cf-42f2-896f-624876ad4111.png,,FL,4,likely_state_or_province_level,PRODUCTION,USFLDR15SW,FL DR15 SW
US,False,GA ST-3 Outlet,2022-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,GAST3OUTLET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/72056c29-1c0d-49c7-adaa-ffd5a3bea1c6.png,,GA,116,likely_state_or_province_level,PRODUCTION,USGAST3OUTLET,GA ST3 Schedule for Outlets
US,False,Sales and Use Tax Return,2022-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,GAST3SALES,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/97e07412-3a4f-4424-8737-a94b515a524d.png,,GA,164,likely_state_or_province_level,PRODUCTION,USGAST3SALES,GA ST3 Sales
US,False,"Monthly Gross Receipts, Use, and Occupancy Tax Return",2025-11-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,GUGRT1,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b9e936f0-afd8-4ab9-8fd9-d93b603016ac.png,,GU,17,likely_state_or_province_level,PRODUCTION,USGUGRT1,GU GRT 1
US,False,General Excise/Use Tax Return,2024-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,HIG45,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ecd9c325-3327-4e02-8e48-25a63fa2306d.png,,HI,196,likely_state_or_province_level,PRODUCTION,USHIG45,HI G 45
US,False,General Excise/Use Tax Annual Return and Reconciliation,2024-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,HIG49,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3df79e15-240b-4be5-b7be-71f8650daa01.png,,HI,127,likely_state_or_province_level,PRODUCTION,USHIG49,HI G 49
US,False,Sales Tax Quarterly/Annual Worksheet,2011-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,IA31003,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3ee1f762-5631-490b-9757-1f9086e9ba93.png,,IA,7,likely_state_or_province_level,PRODUCTION,USIA31003,IA 31003
US,False,Iowa State Retailer's Use Tax Return for a Single Location,2022-02-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,IA32022,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/98364e9f-e148-44d8-bd39-81580a3dafd7.png,,IA,92,likely_state_or_province_level,PRODUCTION,USIA32022,IA 32022
US,False,Iowa State Sales/Retailer's Use Tax Return for Multiple Locations,2022-02-01T00:00:00,2022-06-30T00:00:00,likely_official_or_near_official,IA32022OUTLETS,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/3e7e14d4-dc3e-4e71-abe9-96955cb2047d.png,,IA,49,likely_state_or_province_level,PRODUCTION,USIA32022OUTLETS,IA 32022 for Outlets
US,False,Iowa Consumers Use Tax Return,2022-02-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,IA32024,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/051e44a8-074e-42ac-8357-6666e462b1e8.png,,IA,4,likely_state_or_province_level,PRODUCTION,USIA32024,IA 32 024
US,False,Iowa Sales and Use Tax Return,2025-08-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,IA32028,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/0b868b71-050e-470c-b624-8b052723aa1d.png,,IA,76,likely_state_or_province_level,PRODUCTION,USIA32028,IA 32028
US,False,Idaho Sales and Use Tax Return,2019-06-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ID850,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/aea3d42f-836a-4380-b7a6-ac9fee1266f7.png,,ID,36,likely_state_or_province_level,PRODUCTION,USID850,ID 850
US,False,Illinois Automobile Renting Occupation and Use Tax Return,2024-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILART1,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/7a9059e7-6783-4227-a423-c6fab76c0217.png,,IL,3,likely_state_or_province_level,PRODUCTION,USILART1,IL ART 1
US,False,Lease Rental Tax Return Annual Reconciliation,2024-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILCHICAGOLEASE,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b4ca5b5c-2d84-4bf7-8ea1-588ed4fccdeb.png,,IL,51,likely_state_or_province_level,PRODUCTION,USILCHICAGO7550,IL Chicago 7550 (1)
US,False,Chicago Motor Vehicle Lessor Form 7575,2005-05-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILCHICAGO7575,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/717cccf8-caec-4c9e-845f-cce4702cc80e.png,,IL,3,likely_state_or_province_level,PRODUCTION,USILCHICAGO7575,IL CHICAGO 7575
US,False,City of Chicago NonTitled Personal Property Use Tax,2016-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILCHICAGO8402B,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/b734a90c-5a04-47a7-b908-cec75c8143ce.png,,IL,6,likely_state_or_province_level,PRODUCTION,USILCHICAGO8402B,IL Chicago 8402B
US,False,(2006) Nontitled Personal Ppty Use Retai,2016-10-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,USILCHICAGORET,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/9d75cf13-666f-4ee0-829c-b8eea7a5158c.png,,IL,6,likely_state_or_province_level,PRODUCTION,USILILCHICAGORET,IL Chicago 8403
US,False,Voluntary Disclosure Form for Sales and Use Tax and E911 Surcharge,2021-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILPRD6PRD7,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/065f52dc-a780-4caf-93c4-051789206a7a.png,,IL,21,likely_state_or_province_level,PRODUCTION,USILPRD6PRD7,IL PRD6 PRD7
US,False,Sales and Use Tax and E911 Surcharge Return,2026-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILST1,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/12b196c3-9930-4ad4-ab09-8b1a3da28516.png,,IL,373,likely_state_or_province_level,PRODUCTION,USILST1,IL ST1
US,False,Multiple Site Sales and Use Tax Return,2020-09-01T00:00:00,2021-12-31T00:00:00,likely_official_or_near_official,ILST1ST2,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/5079e1aa-d37d-4398-8311-a04e283e7766.png,,IL,123,likely_state_or_province_level,PRODUCTION,USILST1ST2,IL ST1 ST2
US,False,Placeholder for manual web-filing,1900-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILST1ST2LOC140,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/bead0117-3f93-4b18-98de-81a8f79d76f1.png,,IL,4,likely_state_or_province_level,PRODUCTION,USILST1ST2LOC140,IL ST 1 ST 2 Locations 140
US,False,Illinois Sales and Use Tax Amendment Return,1900-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,ILST1X,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/c1b05abe-4beb-49ea-9f71-9c3166f11959.png,,IL,6,likely_state_or_province_level,PRODUCTION,USILST1X,IL ST1X
US,False,Sales and Use Tax,2019-01-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,INST103,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1c9257fd-da04-47a4-bf39-5a33fc32272c.png,,IN,87,likely_state_or_province_level,PRODUCTION,USINST103,IN ST103
US,False,Kansas Consumers' Compensating Use Tax Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,KSCT10U,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/ab2dfc9b-18ff-4dcf-b22d-04ae0a19d183.png,,KS,27,likely_state_or_province_level,PRODUCTION,USKSCT10U,KS CT 10U
US,False,Kansas Retailers' Compensation Use Tax Return,2025-07-01T00:00:00,9999-12-31T00:00:00,likely_official_or_near_official,KSCT9U,1,0,https://s3-us-west-2.amazonaws.com/tax-form-catalog-prd-us-west-2-data/tax-form-catalog/png/1b2fb0bc-ea03-4f1a-bb81-4bb4fbe57733.png,,KS,86,likely_state_or_province_level,PRODUCTION,USKSCT9U,KS CT 9U
