companyId,country,createdDate,createdUserId,effectiveDate,hasLocalNexus,hasPermanentEstablishment,id,isSSTActive,isSellerImporterOfRecord,jurisCode,jurisName,jurisTypeId,jurisdictionTypeId,localNexusTypeId,modifiedDate,modifiedUserId,nexusTaxTypeGroup,nexusTypeId,region,shortName,signatureCode,stateAssignedNo,streamlinedSalesTax,taxId,taxTypeGroup
6359760,US,2025-05-21T14:38:55.64Z,6664165,2025-05-21,False,True,47282059,False,False,105,PERRY,CTY,County,Selected,2025-05-21T14:38:55.64Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,PERRY,,7053,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.643Z,6664165,2025-05-21,False,True,47282060,False,False,107,PICKENS,CTY,County,Selected,2025-05-21T14:38:55.643Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,PICKENS,,7054,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.643Z,6664165,2025-05-21,False,True,47282061,False,False,109,PIKE,CTY,County,Selected,2025-05-21T14:38:55.643Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,PIKE,,7055,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.643Z,6664165,2025-05-21,False,True,47282062,False,False,111,RANDOLPH,CTY,County,Selected,2025-05-21T14:38:55.643Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,RANDOLPH,,,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.643Z,6664165,2025-05-21,False,True,47282063,False,False,113,RUSSELL,CTY,County,Selected,2025-05-21T14:38:55.643Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,RUSSELL,,,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.647Z,6664165,2025-05-21,False,True,47282064,False,False,119,SUMTER,CTY,County,Selected,2025-05-21T14:38:55.647Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,SUMTER,,7060,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.647Z,6664165,2025-05-21,False,True,47282065,False,False,121,TALLADEGA,CTY,County,Selected,2025-05-21T14:38:55.647Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,TALLADEGA,,,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.647Z,6664165,2025-05-21,False,True,47282066,False,False,123,TALLAPOOSA,CTY,County,Selected,2025-05-21T14:38:55.647Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,TALLAPOOSA,,7062,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.647Z,6664165,2025-05-21,False,True,47282067,False,False,125,TUSCALOOSA,CTY,County,Selected,2025-05-21T14:38:55.647Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,TUSCALOOSA,,,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.647Z,6664165,2025-05-21,False,True,47282068,False,False,127,WALKER,CTY,County,Selected,2025-05-21T14:38:55.647Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,WALKER,,,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.647Z,6664165,2025-05-21,False,True,47282069,False,False,129,WASHINGTON,CTY,County,Selected,2025-05-21T14:38:55.647Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,WASHINGTON,,,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.65Z,6664165,2025-05-21,False,True,47282070,False,False,131,WILCOX,CTY,County,Selected,2025-05-21T14:38:55.65Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,WILCOX,,7066,False,,SalesAndUse
6359760,US,2025-05-21T14:38:55.65Z,6664165,2025-05-21,False,True,47282071,False,False,133,WINSTON,CTY,County,Selected,2025-05-21T14:38:55.65Z,6664165,SalesAndUse,SalesOrSellersUseTax,AL,WINSTON,,7067,False,,SalesAndUse
6359760,US,2025-05-22T17:01:39.88Z,6697745,2025-05-22,False,True,47296632,False,False,ADSG0,CALERA PJ (SHELBY CO),STJ,Special,Selected,2025-05-22T17:01:39.88Z,6697745,SalesAndUse,SalesOrSellersUseTax,AL,CALERA PJ,,,False,,SalesAndUse
6359760,US,2025-05-22T17:01:39.887Z,6697745,2025-05-22,False,True,47296633,False,False,ADSX0,HELENA PJ (SHELBY CO),STJ,Special,Selected,2025-05-22T17:01:39.887Z,6697745,SalesAndUse,SalesOrSellersUseTax,AL,HELENA PJ,,,False,,SalesAndUse
